Vessel_ID,IATTC_Number.x,Vessel_Name.x,Call_Sign.x,Port_of_Registration.x,Port_of_Registration_State.x,Length.m.,Beam..m.,Depth..m.,Gross_Ton.mt.,Engine_Power.hp..x,Year_Built.x,Hull_Material.y,Fish.hold.volume..m3.,Gear.x
CF8859TA,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF8947UW,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF8962HR,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF9123HY,13872,Diana,,San Francisco,CA,6.7,2.59,1.21,1,200,1993,NA,NA,Multi-purpose
CF9161HY,13919,Ronna Lynn,,Half Moon Bay,CA,6.7,2.13,0.91,2,115,1986,NA,NA,Multi-purpose
CF9169SM,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF9252VD,15716,Scrimshaw,,Eureka ,CA,7.77,2.59,0.91,3,250,2008,NA,NA,Multi-purpose
CF9297SV,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF9328PK,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF9330GZ,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF9388HD,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF9389HD,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF9543AH,13012,Serena May,,Santa Cruz,CA,9.14,2.43,1.21,11,90,1932,NA,NA,Multi-purpose
CF9547HY,16169,Pure Luck II,,Benicia,CA,6.4,2.59,0.91,3,250,1995,NA,NA,Troll
CF9573RN,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR001UA,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR008CAE,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR018ADR,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR072ADR,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR081AFU,17158,No Name,,Newport,OR,7.31,2.59,1.37,4,250,2016,NA,NA,Multi-purpose
OR092AAA,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR092ADY,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR100ADS,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR101AEJ,15393,Kae Le Belle,,Newport Beach,OR,11.27,3.5,1.44,16,250,1977,NA,NA,Troll
OR108ADG,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR114AAR,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR114ADE,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR117ADE,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR123AEE,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR126YH,15879,Pacific Rim,,Florence,OR,13.18,3.68,1.82,13,120,1973,NA,NA,Troll
OR131AAG,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR133LM,14035,Little Skipper,,Pacific City,OR,6.7,1.82,0.3,1,90,1981,NA,NA,Troll
OR135ACF,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR142ABX,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR14ZM,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR152AFA,15899,Trees Grow,,Seaside,OR,7.31,2.59,1.26,2,250,2014,NA,NA,Troll
OR153ABX,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR155ABZ,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR165LR,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR167AEN,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR16ABD,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR175ZW,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR176ABM,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR192AEA,14446,Car Tanya,,Newport,OR,17.67,4.41,2.22,43,320,1927,NA,NA,Multi-purpose
OR197ZB,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR198JD,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR201ABJ,12917,Goldenrod,,Pacific City,OR,6.64,2.43,1.06,1,115,2003,NA,NA,Troll
OR209AEH,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR214YZ,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR217ACJ,13980,Dori Duz,,Pacific City,OR,6.7,1.82,2.43,1,90,2005,NA,NA,Troll
OR217ADX,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR218ACD,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR221ABS,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR232ACE,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR232RY,14047,Milly K 2,,Hauser,OR,6.7,1.82,1.21,4,90,1989,NA,NA,Troll
OR234AEM,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR237ACL,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR243ABF,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR249JP,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR268GC,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR273AEM,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR285ADZ,14450,Christie Lee,,Newport Beach,OR,11.27,2.89,1.82,16,120,1975,NA,NA,Troll
OR290JH,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR293ABX,16114,Aces & Eights,,Amity,OR,7.01,2.43,0.76,3,225,2004,NA,NA,Troll
OR293AEX,16251,2 Dogs,,Ilwaco,WA,8.53,2.74,0.91,3,450,2011,NA,NA,Multi-purpose
OR295ZN,14130,Stiegen,WOA6642,Charleston,OR,10.97,3.04,1.52,6,250,1970,NA,NA,Troll
OR301AET,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR312AEL,15104,Mystic Isle,WDH5880,Newport,OR,12.71,3.81,1.98,16,105,1972,NA,NA,Troll
OR314ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR320ADU,14589,Esperanza,WDE9627,Bandon,OR,12.31,3.65,1.95,16,145,1977,NA,NA,Troll
OR333AET,15745,Equalizer,WDJ9501,Newport,OR,15.24,4.45,1.95,33,220,1977,NA,NA,Troll
OR339ACD,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR342RJ,12774,Carolyn Ann,,Newport,OR,7.92,2.43,0.91,3,315,1988,NA,NA,Troll
OR348ZC,10299,Jessica A,WDA2703,Newport,OR,12.71,3.59,1.82,11,120,1940,NA,21,Troll
OR351ZC,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR359KC,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR362AAM,12934,Bonanza J,WYZ3648,Ilwaco,WA,14.02,3.65,2.13,18,150,1974,NA,NA,Multi-purpose
OR36ZT,12628,Goldeneye,,Port Orford,OR,9.75,3.2,0.91,9,240,1955,NA,NA,Troll
OR376AAF,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR382AEM,15686,Arctic Warrior,,Brookings,OR,17.09,6.79,2.28,46,350,1971,NA,NA,Multi-purpose
OR385ACF,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR400ADS,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR400JG,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR404HH,13199,Su-jan,,Pacific City,OR,6.7,0.3,0.3,1,130,1976,NA,NA,Troll
OR405AFR,17184,Steelheart,,Ilwaco,WA,7.31,2.74,0.91,1,250,2016,NA,NA,Multi-purpose
OR426KW,12750,Cold Track,,Garibaldi,OR,6.7,2.43,0.3,2,90,1980,NA,NA,Troll
OR437ADB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR438ABD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR441AEB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR445HZ,14012,Infinity,,Portland,OR,6.7,2.13,1.52,3,145,1977,NA,NA,Troll
OR44GX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR460AEP,15386,Hammerhead,,Port Orford,OR,7.62,2.59,0.6,3,300,1988,NA,NA,Troll
OR462EY,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR472ACP,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR480AFJ,15727,Arabella,,Garibaldi,OR,15.24,3.81,1.82,21,220,1949,NA,NA,Troll
OR495AAX,12696,Melville,,Astoria,OR,17.67,4.57,2.43,16,300,1928,NA,NA,Multi-purpose
OR495TS,15110,Next Time,,Newport,OR,7.46,2.59,1.82,3,350,2000,NA,NA,Multi-purpose
OR503AAM,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR507AAA,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR508VG,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR511SN,15849,Fantasy,,Port Orford,OR,10.97,4.26,0.91,11,300,1976,NA,NA,Troll
OR516AEC,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR517SF,13383,Providence,,Port Orford,OR,7.92,2.43,0.6,2,300,1982,NA,NA,Troll
OR534JD,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR53HK,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR541ZM,15711,Pursuit,,,OR,8.22,2.43,0.6,1,425,1999,NA,NA,Troll
OR544ACC,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR547FS,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR550SE,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR555BY,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR561MG,13832,Casey,,Brookings,OR,7.92,2.43,1.82,3,200,1976,NA,NA,Troll
OR564AFK,16221,Spring Persuader,,Astoria,OR,12.95,3.81,1.73,18,220,1980,NA,NA,Troll
OR575YY,9993,Donna L,,Garibaldi,OR,10.97,3.65,1.82,9,100,1956,NA,5,Troll
OR591ABA,12783,Searcher,WCS8742,Charleston,OR,7.62,2.43,0.91,3,300,1985,NA,NA,Multi-purpose
OR598JH,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR605ACH,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR606JF,14119,Sea Q,,Pacific City,OR,6.7,1.52,0.3,2,210,1977,NA,NA,Troll
OR608UZ,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR611AEZ,16120,Cayman Isle,,Newport,OR,12.8,3.65,1.98,13,165,1965,NA,NA,Troll
OR611MF,13209,Carolyn Ruth,,Charleston,OR,10.18,3.04,1.37,6,90,1920,NA,NA,Troll
OR629ACN,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR632AEV,15788,Pacific Roamer,WDH8727,Westport,WA,15.24,4.11,2.13,21,185,1968,NA,NA,Troll
OR636AEH,15375,Emo II,,Estacada,OR,12.19,3.84,1.67,3,120,1968,NA,NA,Troll
OR643ABH,12732,Big Dawg,,Gold Beach,OR,7.31,2.43,0.6,5,300,1996,NA,NA,Multi-purpose
OR650ABW,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR653FB,15956,Osprey,,Astoria,OR,6.7,1.52,0.91,1,90,1972,NA,NA,Troll
OR659VH,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR666UW,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR674ABU,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR674ACX,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR674UR,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR681ABS,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR689ACA,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR692AEW,15731,Bon Adventure II,WDH2635,Florence,OR,12.8,3.81,1.52,20,201,1976,NA,NA,Troll
OR694AER,15465,Sapphire Sky,,Harbor,OR,14.26,4.41,2.28,32,265,1996,NA,NA,Troll
OR694LC,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR695ABS,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR696DG,13378,Tranguility,,Garibaldi,OR,10.66,10.66,0.83,9,450,1969,NA,NA,Troll
OR698JH,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR701ADX,15853,Golden Ours 3,,Depoe Bay,OR,7.74,2.89,0.91,5,200,1992,NA,NA,Troll
OR701ZY,14497,Last Dance,,Newport,OR,12.19,4.87,1.21,31,310,1968,NA,NA,Troll
OR703ACC,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR716KS,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR720AAT,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR738AAM,13361,Xta Sea,,Depoe Bay,OR,7.31,2.59,0.6,3,260,1996,NA,NA,Troll
OR755AAM,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR756ACN,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR758WG,13074,Stalker,,Newport,OR,6.15,2.43,0.91,2,150,1966,NA,NA,Troll
OR769ZV,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR783ZW,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR790ACE,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR795TF,12782,Two Fishers,WDG3772,Newport,OR,12.49,3.65,1.82,5,140,1964,NA,NA,Troll
OR800ZG,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR801AFB,16126,Endeavor,WDH8767,Brookings,OR,9.14,3.04,0.91,9,200,2009,NA,NA,Troll
OR804AEU,15814,Swede Bad,,Pacific City,OR,7.46,2.31,0.79,1,115,2013,NA,NA,Troll
OR804LB,10439,Legacy,,Astoria,OR,6.7,1.82,0.3,1,120,1982,NA,NA,Troll
OR811ZK,12896,Tradewind,,Garibaldi,OR,11.58,3.35,1.82,9,300,1960,NA,NA,Troll
OR820ABV,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR835EH,13362,Fishtale,,Pacific City,OR,6.7,1.67,0.91,2,115,1971,NA,NA,Troll
OR838ACV,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR840ACV,13972,Concubine,,Pacific City,OR,6.7,2.13,0.91,2,115,2006,NA,NA,Troll
OR843AAN,14436,Blue Water,,Brookings,OR,8.53,2.92,1.06,5,315,2002,NA,NA,Troll
OR845AFE,16036,Julie Ann,,Winchester Bay,OR,9.44,2.89,0.91,5,300,2015,NA,NA,Troll
OR846LD,13976,Daytripper,,Pacific City,OR,6.55,2.43,0.91,2,130,1980,NA,NA,Troll
OR854ACS,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR85AEU,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR873JT,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR886ACF,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR908ABU,13211,Rusty Scupper,,Newport,OR,8.53,3.65,1.21,8,225,1997,NA,NA,Troll
OR908ABV,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR909ACL,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR918KF,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR918WX,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR919UP,16152,Murrelet,,Newport,OR,13.1,3.35,1.82,1,100,1968,NA,NA,Troll
OR927AED,15152,Sea N Double,,Hammond,OR,7.92,2.62,0.6,3,260,1999,NA,NA,Troll
OR928AED,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR931ADH,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR931ADX,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR936ZK,14059,Neah Kah Nie,,Newport,OR,7.01,2.43,1.21,2,115,1995,NA,NA,Troll
OR941JY,13432,Snow Goose,WXR3672,Coos Bay,OR,10.36,3.35,2.13,11,200,1978,NA,NA,Troll
OR943AEJ,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR950ADT,15508,Tunacious,,Garibaldi,OR,6.7,2.43,1.37,2,130,2003,NA,NA,Troll
OR950WU,15389,Impaler,,Garibaldi,OR,6.7,2.43,0.91,1,225,2010,NA,NA,Troll
OR954LP,15760,Java,,Charleston,OR,10.97,3.04,1.7,2,50,1977,NA,NA,Troll
OR962ACS,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR967AEP,NA,NA,NA,NA,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR969YC,10879,Quila-J,WDF780,Port Orford,OR,9.14,3.04,1.67,17,100,1996,NA,5,Troll
OR9ZK,15190,Tombo,,Hammond,OR,9.75,3.65,0.91,8,300,1978,NA,NA,Troll
WN0250NT,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN0263RP,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN0429NK,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN0591SB,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN0721SF,15870,Miss Pacific,WDH5600,Ilwaco,WA,15.84,4.57,1.7,33,240,1978,NA,NA,Troll
WN117JST,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN142MKH,16051,Mystic Moon,WDG7223,Neah Bay,WA,12.8,4.2,1.7,20,270,1977,NA,NA,Troll
WN1454RN,14582,Two Sisters,,Ilwaco,WA,10.97,3.04,1.52,18,90,1949,NA,NA,Troll
WN1464RN,15016,Dream,,Ilwaco,WA,13.04,3.77,1.12,19,200,1952,NA,NA,Troll
WN1737RK,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN1859RK,15709,Pacific Stalker,,Westport,WA,11.27,4.05,1.88,22,210,1979,NA,NA,Multi-purpose
WN1986SF,15886,Salmon King,,Seattle,WA,15.24,4.26,1.82,36,170,1980,NA,NA,Troll
WN2004SA,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN2165NM,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN2207JH,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN2296D,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN2553RR,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN2797SB,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN2896NM,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN2904RR,15006,Dawn Venture,,Port Angeles,WA,14.32,4.26,1.82,19,250,1981,NA,NA,Troll
WN2910RE,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN3257SB,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN3362N,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN3592NU,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN360K,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN3695SB,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN3803RM,13052,Northern Husky,WDF7047,Blaine,WA,14.93,4.05,1.76,25,235,1969,NA,NA,Troll
WN3820NV,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN4122RN,16130,Havnfun,,Ilwaco,WA,8.53,3.01,0.85,5,500,2007,NA,NA,Troll
WN4127SF,15843,Conquest,,Westport,WA,13.13,3.84,1.67,20,170,1970,NA,NA,Troll
WN4476NX,16260,Bluefin,,,WA,5.48,2.43,0.6,2,115,2008,NA,NA,Troll
WN4583SJ,16288,Mainstem,,Ilwaco,WA,6.7,2.59,1.21,1,250,2016,NA,NA,Multi-purpose
WN4672RR,14990,Cape Jane,WDG3683,Bellingham,WA,12.8,4.57,1.82,4,180,1979,NA,NA,Troll
WN5032SA,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN5094RJ,14004,Halmia,WBD3401,Seattle,WA,13.41,3.81,2.13,18,25,1963,NA,NA,Troll
WN5520NT,12733,Bambi,VY9332,Ilwaco,WA,14.56,4.66,1.98,25,120,1963,NA,NA,Troll
WN5635RL,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN5842RK,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN5888SA,15511,Western Sea II,WDG8585,Ilwaco,WA,11.43,3.5,1.61,15,250,1969,NA,NA,Troll
WN5961Y,13083,Tucker Too,WDF8217,Westport,WA,9.75,3.04,0.91,5,210,1971,NA,NA,Troll
WN6147SB,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN6202SB,16264,Bucket List,,Longview,WA,7.62,2.89,0.6,4,300,2010,NA,NA,Multi-purpose
WN6518NF,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN6563NM,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN6698SA,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN6924NS,15683,All Out,,Ocean Shores,WA,6.4,2.59,0.45,2,150,1999,NA,NA,Multi-purpose
WN6984KW,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN7260SH,16053,No Name,,Seattle,WA,8.53,2.74,0.76,4,300,2007,NA,NA,Multi-purpose
WN7310RS,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN7357RP,15957,Pacific Addiction,,Tacoma,WA,9.14,2.92,1.52,8,600,2011,NA,NA,Multi-purpose
WN7380SA,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN7546RP,15797,Rose-Marie,,Port Angeles,WA,13.19,4.11,1.82,22,180,1965,NA,NA,Troll
WN7559RP,15445,Pacific Venture 1,,Ilwaco,WA,17.98,6.09,2.74,41,400,1983,NA,NA,Multi-purpose
WN7644RA,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN7654SF,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN773GC,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN7794RR,15400,Ko Ko,WDG8989,Bellingham,WA,12.77,4.54,1.34,15,120,1979,NA,NA,Longline
WN8212NS,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN8225NW,15402,Lacie Christine,WDF8273,Ilwaco,WA,15.24,4.57,1.52,28,420,1977,NA,NA,Troll
WN8253SJ,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN8255RG,15710,Pura Vida,,Westport,WA,14.63,4.23,1.98,30,202,1977,NA,NA,Multi-purpose
WN8442SF,16175,Salmonater,,Ilwaco,WA,10.05,3.04,1.82,6,500,2015,NA,NA,Multi-purpose
WN8655NZ,14441,Canyon Raider,WTW6996,Sekiu,WA,7.62,2.43,1.52,2,230,2010,NA,NA,Multi-purpose
WN8815NW,13986,Endeavour,WDE3635,Seattle,WA,17.86,5.66,2.74,53,470,1967,NA,NA,Troll
WN8970RP,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN9183NN,12514,Top Notch,,La Push,WA,9.44,3.23,0.91,5,310,2004,NA,NA,Recreational fishing
WN9271NX,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN9494NY,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN9602MA,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN9615SA,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WN9906NW,NA,NA,NA,NA,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA
